race,sex,age,age_cat,marital_status,custody_status,juv_offense,priors_count,c_charge_degree,days_in_jail_or_prison,decile_score,is_recid,sqrt_age,sqrt_priors_count,sqrt_days_in_jail_or_prison,risk
Caucasian,Male,35,25 - 45,Single,Jail Inmate,0,4,(M1),31,2,0,5.916079783099616,2,5.5677643628300215,Lower
Caucasian,Male,54,Greater than 45,Divorced,Jail Inmate,0,1,(F3),23,1,0,7.3484692283495345,1,4.795831523312719,Lower
African-American,Male,42,25 - 45,Single,Jail Inmate,0,1,(F3),0,8,0,6.48074069840786,1,0,Higher
Caucasian,Male,25,25 - 45,Single,Jail Inmate,0,1,(M1),1,2,0,5,1,1,Lower
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(F2),1,6,0,4.47213595499958,0,1,Higher
Caucasian,Male,27,25 - 45,Single,Pretrial Defendant,0,0,(F3),1,6,0,5.196152422706632,0,1,Higher
African-American,Male,21,Less than 25,Single,Jail Inmate,0,1,(F2),2,7,0,4.58257569495584,1,1.4142135623730951,Higher
Caucasian,Male,27,25 - 45,Single,Jail Inmate,1,7,(M1),2,9,1,5.196152422706632,2.6457513110645907,1.4142135623730951,Higher
African-American,Male,34,25 - 45,Single,Jail Inmate,1,11,(F2),2441,8,1,5.830951894845301,3.3166247903554,49.4064773081425,Higher
Hispanic,Male,26,25 - 45,Single,Pretrial Defendant,0,9,(F3),89,8,0,5.0990195135927845,3,9.433981132056603,Higher
African-American,Male,54,Greater than 45,Single,Jail Inmate,0,0,(M1),1,1,0,7.3484692283495345,0,1,Lower
Other,Male,29,25 - 45,Married,Jail Inmate,0,2,(F3),2,2,1,5.385164807134504,1.4142135623730951,1.4142135623730951,Lower
African-American,Male,39,25 - 45,Single,Jail Inmate,0,1,(F3),5,1,0,6.244997998398398,1,2.23606797749979,Lower
Caucasian,Female,33,25 - 45,Single,Pretrial Defendant,0,0,(M2),1,1,0,5.744562646538029,0,1,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F2),1,3,0,4.58257569495584,0,1,Lower
Hispanic,Female,40,25 - 45,Single,Pretrial Defendant,0,7,(F3),6,2,1,6.324555320336759,2.6457513110645907,2.449489742783178,Lower
Other,Male,25,25 - 45,Single,Jail Inmate,0,2,(M1),2,3,0,5,1.4142135623730951,1.4142135623730951,Lower
African-American,Female,35,25 - 45,Single,Jail Inmate,0,0,(M1),1,4,0,5.916079783099616,0,1,Lower
Hispanic,Male,28,25 - 45,Single,Jail Inmate,0,0,(M1),0,2,1,5.291502622129181,0,0,Lower
Caucasian,Female,57,Greater than 45,Single,Pretrial Defendant,0,0,(F3),1,2,0,7.54983443527075,0,1,Lower
African-American,Male,53,Greater than 45,Single,Pretrial Defendant,0,0,(M1),1,1,0,7.280109889280518,0,1,Lower
Caucasian,Male,28,25 - 45,Significant Other,Jail Inmate,1,2,(M2),13,4,0,5.291502622129181,1.4142135623730951,3.605551275463989,Lower
African-American,Male,26,25 - 45,Single,Jail Inmate,0,0,(F3),1,8,0,5.0990195135927845,0,1,Higher
Caucasian,Male,52,Greater than 45,Separated,Jail Inmate,0,1,(F3),1,2,0,7.211102550927978,1,1,Lower
African-American,Male,31,25 - 45,Single,Jail Inmate,1,3,(F3),0,5,0,5.5677643628300215,1.7320508075688772,0,Lower
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,3,(M1),2,8,1,4.898979485566356,1.7320508075688772,1.4142135623730951,Higher
Caucasian,Male,45,Greater than 45,Single,Jail Inmate,0,19,(F3),679,6,1,6.708203932499369,4.358898943540674,26.057628441590765,Higher
Hispanic,Male,33,25 - 45,Single,Jail Inmate,0,1,(M2),0,4,0,5.744562646538029,1,0,Lower
African-American,Male,28,25 - 45,Single,Jail Inmate,0,1,(F3),0,7,0,5.291502622129181,1,0,Higher
Caucasian,Male,57,Greater than 45,Single,Jail Inmate,0,1,(F3),4,1,0,7.54983443527075,1,2,Lower
Caucasian,Male,25,25 - 45,Married,Jail Inmate,0,0,(M1),1,3,0,5,0,1,Lower
Caucasian,Female,45,Greater than 45,Single,Jail Inmate,0,1,(F3),1,3,1,6.708203932499369,1,1,Lower
Caucasian,Male,33,25 - 45,Single,Pretrial Defendant,0,3,(F3),15,8,1,5.744562646538029,1.7320508075688772,3.872983346207417,Higher
Caucasian,Male,23,Less than 25,Single,Jail Inmate,1,4,(F3),0,6,1,4.795831523312719,2,0,Higher
African-American,Female,42,25 - 45,Single,Jail Inmate,0,2,(M1),3,2,0,6.48074069840786,1.4142135623730951,1.7320508075688772,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,6,(F3),84,5,0,6,2.449489742783178,9.16515138991168,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),1,3,0,4.69041575982343,0,1,Lower
African-American,Male,43,25 - 45,Single,Pretrial Defendant,0,10,(F3),3198,8,0,6.557438524302,3.1622776601683795,56.55086206239477,Higher
Caucasian,Female,23,Less than 25,Single,Jail Inmate,0,0,(M1),1,2,0,4.795831523312719,0,1,Lower
Other,Male,40,25 - 45,Married,Jail Inmate,0,1,(M1),0,1,0,6.324555320336759,1,0,Lower
African-American,Male,28,25 - 45,Single,Jail Inmate,0,2,(F3),0,5,1,5.291502622129181,1.4142135623730951,0,Lower
African-American,Male,37,25 - 45,Married,Jail Inmate,0,3,(M1),1,2,1,6.082762530298219,1.7320508075688772,1,Lower
Caucasian,Female,52,Greater than 45,Single,Jail Inmate,0,0,(M1),1,1,0,7.211102550927978,0,1,Lower
Caucasian,Male,26,25 - 45,Significant Other,Jail Inmate,0,0,(F2),0,2,1,5.0990195135927845,0,0,Lower
Caucasian,Male,28,25 - 45,Single,Jail Inmate,0,4,(F3),4,4,1,5.291502622129181,2,2,Lower
Caucasian,Female,33,25 - 45,Divorced,Jail Inmate,0,2,(F3),14,4,0,5.744562646538029,1.4142135623730951,3.7416573867739413,Lower
Caucasian,Male,23,Less than 25,Single,Jail Inmate,1,3,(F2),41,4,1,4.795831523312719,1.7320508075688772,6.4031242374328485,Lower
Caucasian,Male,31,25 - 45,Single,Jail Inmate,1,3,(M1),1,4,1,5.5677643628300215,1.7320508075688772,1,Lower
Caucasian,Female,55,Greater than 45,Widowed,Jail Inmate,0,0,(M1),1,1,0,7.416198487095663,0,1,Lower
Caucasian,Male,24,Less than 25,Single,Jail Inmate,1,3,(F3),0,4,1,4.898979485566356,1.7320508075688772,0,Lower
African-American,Male,37,25 - 45,Married,Jail Inmate,0,2,(M2),0,1,0,6.082762530298219,1.4142135623730951,0,Lower
African-American,Male,41,25 - 45,Married,Jail Inmate,0,0,(F3),0,1,0,6.4031242374328485,0,0,Lower
Caucasian,Male,26,25 - 45,Single,Jail Inmate,0,0,(M1),1,2,0,5.0990195135927845,0,1,Lower
Caucasian,Male,41,25 - 45,Single,Jail Inmate,0,0,(M1),1,1,0,6.4031242374328485,0,1,Lower
African-American,Male,41,25 - 45,Single,Jail Inmate,0,13,(F2),661,5,0,6.4031242374328485,3.605551275463989,25.709920264364882,Lower
African-American,Male,33,25 - 45,Single,Jail Inmate,0,6,(F3),1,6,0,5.744562646538029,2.449489742783178,1,Higher
African-American,Male,27,25 - 45,Single,Jail Inmate,1,7,(F2),0,8,0,5.196152422706632,2.6457513110645907,0,Higher
Hispanic,Male,47,Greater than 45,Married,Jail Inmate,0,0,(M2),3,1,1,6.855654600401044,0,1.7320508075688772,Lower
Caucasian,Male,36,25 - 45,Single,Jail Inmate,1,1,(M2),1,1,0,6,1,1,Lower
African-American,Male,23,Less than 25,Single,Jail Inmate,0,0,(F3),2,5,0,4.795831523312719,0,1.4142135623730951,Lower
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,1,(F2),1,3,0,5.196152422706632,1,1,Lower
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,0,(F3),0,5,1,4.898979485566356,0,0,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,1,10,(F3),1,9,0,5.477225575051661,3.1622776601683795,1,Higher
Caucasian,Male,55,Greater than 45,Divorced,Jail Inmate,0,1,(F3),0,3,0,7.416198487095663,1,0,Lower
African-American,Male,26,25 - 45,Separated,Jail Inmate,0,13,(M1),70,10,1,5.0990195135927845,3.605551275463989,8.366600265340756,Higher
African-American,Male,35,25 - 45,Single,Jail Inmate,0,0,(F2),0,3,0,5.916079783099616,0,0,Lower
Hispanic,Male,35,25 - 45,Single,Pretrial Defendant,0,1,(F3),0,1,0,5.916079783099616,1,0,Lower
African-American,Male,20,Less than 25,Single,Pretrial Defendant,0,1,(M2),1,4,0,4.47213595499958,1,1,Lower
Caucasian,Male,24,Less than 25,Single,Jail Inmate,0,3,(M2),20,8,1,4.898979485566356,1.7320508075688772,4.47213595499958,Higher
African-American,Male,31,25 - 45,Single,Jail Inmate,1,8,(M1),679,10,1,5.5677643628300215,2.8284271247461903,26.057628441590765,Higher
African-American,Male,55,Greater than 45,Single,Jail Inmate,0,0,(F3),2,1,1,7.416198487095663,0,1.4142135623730951,Lower
Caucasian,Male,33,25 - 45,Significant Other,Jail Inmate,0,7,(F3),2,9,1,5.744562646538029,2.6457513110645907,1.4142135623730951,Higher
Caucasian,Male,44,25 - 45,Single,Jail Inmate,0,6,(F3),436,6,1,6.6332495807108,2.449489742783178,20.8806130178211,Higher
African-American,Male,41,25 - 45,Single,Jail Inmate,0,25,(F3),1723,9,1,6.4031242374328485,5,41.50903516103452,Higher
African-American,Female,41,25 - 45,Separated,Jail Inmate,0,4,(F2),242,4,0,6.4031242374328485,2,15.556349186104045,Lower
African-American,Male,56,Greater than 45,Divorced,Jail Inmate,0,9,(M2),2727,8,0,7.483314773547883,3,52.22068555658763,Higher
African-American,Male,21,Less than 25,Single,Pretrial Defendant,0,1,(F2),2,3,0,4.58257569495584,1,1.4142135623730951,Lower
Caucasian,Male,58,Greater than 45,Divorced,Pretrial Defendant,0,11,(F3),10,6,0,7.615773105863909,3.3166247903554,3.1622776601683795,Higher
Hispanic,Male,44,25 - 45,Separated,Jail Inmate,0,0,(M1),0,1,0,6.6332495807108,0,0,Lower
Caucasian,Female,48,Greater than 45,Single,Jail Inmate,0,1,(M1),0,1,0,6.928203230275509,1,0,Lower
Caucasian,Male,56,Greater than 45,Single,Jail Inmate,0,7,(F3),1355,6,1,7.483314773547883,2.6457513110645907,36.810324638611924,Higher
Caucasian,Male,39,25 - 45,Single,Pretrial Defendant,0,2,(M1),3,1,0,6.244997998398398,1.4142135623730951,1.7320508075688772,Lower
Hispanic,Male,31,25 - 45,Single,Jail Inmate,0,0,(F3),2,2,0,5.5677643628300215,0,1.4142135623730951,Lower
Caucasian,Female,25,25 - 45,Single,Jail Inmate,0,0,(F3),1,6,0,5,0,1,Higher
Other,Female,45,Greater than 45,Married,Jail Inmate,0,2,(M2),0,7,0,6.708203932499369,1.4142135623730951,0,Higher
African-American,Female,28,25 - 45,Single,Pretrial Defendant,0,3,(F2),16,5,0,5.291502622129181,1.7320508075688772,4,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,0,0,(F3),1,2,1,5.477225575051661,0,1,Lower
African-American,Female,19,Less than 25,Single,Jail Inmate,0,0,(M2),1,8,1,4.358898943540674,0,1,Higher
African-American,Male,20,Less than 25,Single,Jail Inmate,0,0,(M1),1,4,1,4.47213595499958,0,1,Lower
Caucasian,Male,57,Greater than 45,Single,Jail Inmate,0,0,(F2),5,1,0,7.54983443527075,0,2.23606797749979,Lower
African-American,Male,58,Greater than 45,Single,Pretrial Defendant,0,6,(F3),3182,7,0,7.615773105863909,2.449489742783178,56.40921910468182,Higher
African-American,Male,51,Greater than 45,Single,Jail Inmate,0,8,(M1),2,6,1,7.14142842854285,2.8284271247461903,1.4142135623730951,Higher
African-American,Male,27,25 - 45,Single,Jail Inmate,0,5,(F3),0,3,1,5.196152422706632,2.23606797749979,0,Lower
African-American,Male,26,25 - 45,Single,Pretrial Defendant,1,0,(F1),1,5,0,5.0990195135927845,0,1,Lower
Caucasian,Male,23,Less than 25,Single,Jail Inmate,0,3,(MO3),36,8,1,4.795831523312719,1.7320508075688772,6,Higher
African-American,Male,35,25 - 45,Single,Jail Inmate,1,14,(M1),1,8,1,5.916079783099616,3.7416573867739413,1,Higher
African-American,Male,37,25 - 45,Single,Pretrial Defendant,0,5,(F3),0,6,0,6.082762530298219,2.23606797749979,0,Higher
African-American,Male,27,25 - 45,Single,Jail Inmate,0,0,(M1),1,2,0,5.196152422706632,0,1,Lower
African-American,Male,48,Greater than 45,Married,Jail Inmate,0,0,(F3),0,1,0,6.928203230275509,0,0,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,1,0,(F2),2,9,0,4.58257569495584,0,1.4142135623730951,Higher
African-American,Male,20,Less than 25,Single,Jail Inmate,1,1,(F3),244,5,0,4.47213595499958,1,15.620499351813308,Lower
African-American,Male,41,25 - 45,Single,Jail Inmate,0,6,(F3),202,3,0,6.4031242374328485,2.449489742783178,14.212670403551895,Lower
African-American,Male,52,Greater than 45,Single,Jail Inmate,0,1,(M1),10,1,0,7.211102550927978,1,3.1622776601683795,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),1,4,1,4.69041575982343,0,1,Lower
Caucasian,Male,41,25 - 45,Divorced,Jail Inmate,0,1,(F3),2,2,1,6.4031242374328485,1,1.4142135623730951,Lower
Caucasian,Female,25,25 - 45,Single,Jail Inmate,0,1,(M1),1,5,1,5,1,1,Lower
African-American,Male,54,Greater than 45,Married,Jail Inmate,0,0,(M1),0,1,1,7.3484692283495345,0,0,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,1,13,(F3),1149,10,1,5,3.605551275463989,33.896902513356586,Higher
Caucasian,Female,40,25 - 45,Single,Jail Inmate,0,4,(F3),2,4,1,6.324555320336759,2,1.4142135623730951,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),0,7,0,4.69041575982343,0,0,Higher
African-American,Male,38,25 - 45,Single,Jail Inmate,0,9,(F3),2,3,0,6.164414002968976,3,1.4142135623730951,Lower
African-American,Male,37,25 - 45,Married,Jail Inmate,1,8,(M1),1,4,0,6.082762530298219,2.8284271247461903,1,Lower
Caucasian,Male,50,Greater than 45,Separated,Jail Inmate,0,10,(F3),1,4,0,7.0710678118654755,3.1622776601683795,1,Lower
Caucasian,Male,35,25 - 45,Married,Jail Inmate,0,2,(M1),0,3,1,5.916079783099616,1.4142135623730951,0,Lower
Caucasian,Male,28,25 - 45,Single,Jail Inmate,0,7,(F3),354,9,1,5.291502622129181,2.6457513110645907,18.81488772222678,Higher
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F3),2,7,0,4.58257569495584,0,1.4142135623730951,Higher
Hispanic,Male,58,Greater than 45,Single,Jail Inmate,0,4,(F3),105,1,0,7.615773105863909,2,10.246950765959598,Lower
Caucasian,Male,36,25 - 45,Single,Jail Inmate,0,1,(F3),106,6,0,6,1,10.295630140987,Higher
Other,Male,27,25 - 45,Single,Jail Inmate,0,6,(F2),106,5,0,5.196152422706632,2.449489742783178,10.295630140987,Lower
African-American,Male,39,25 - 45,Single,Jail Inmate,0,1,(F3),1,1,0,6.244997998398398,1,1,Lower
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,0,(F3),5,3,0,5.196152422706632,0,2.23606797749979,Lower
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),0,3,1,4.69041575982343,0,0,Lower
Hispanic,Female,38,25 - 45,Married,Jail Inmate,0,20,(F3),70,9,1,6.164414002968976,4.47213595499958,8.366600265340756,Higher
Caucasian,Male,32,25 - 45,Single,Jail Inmate,0,0,(F3),0,5,0,5.656854249492381,0,0,Lower
Caucasian,Male,59,Greater than 45,Single,Jail Inmate,0,0,(F3),1,1,0,7.681145747868608,0,1,Lower
Other,Male,20,Less than 25,Single,Jail Inmate,0,0,(M1),1,6,1,4.47213595499958,0,1,Higher
Caucasian,Male,59,Greater than 45,Divorced,Jail Inmate,0,0,(F3),0,1,0,7.681145747868608,0,0,Lower
Caucasian,Female,44,25 - 45,Single,Pretrial Defendant,0,1,(F3),1,1,1,6.6332495807108,1,1,Lower
Caucasian,Male,26,25 - 45,Single,Jail Inmate,0,0,(F3),0,2,0,5.0990195135927845,0,0,Lower
African-American,Male,26,25 - 45,Significant Other,Jail Inmate,1,9,(M1),2,10,1,5.0990195135927845,3,1.4142135623730951,Higher
African-American,Male,30,25 - 45,Single,Jail Inmate,1,9,(F3),1,6,1,5.477225575051661,3,1,Higher
African-American,Male,25,25 - 45,Single,Jail Inmate,1,3,(M2),0,8,1,5,1.7320508075688772,0,Higher
Hispanic,Male,44,25 - 45,Separated,Pretrial Defendant,0,0,(M1),1,1,0,6.6332495807108,0,1,Lower
African-American,Female,31,25 - 45,Single,Pretrial Defendant,0,0,(M1),2,6,1,5.5677643628300215,0,1.4142135623730951,Higher
African-American,Female,32,25 - 45,Single,Jail Inmate,0,0,(F3),1,3,0,5.656854249492381,0,1,Lower
African-American,Male,47,Greater than 45,Divorced,Jail Inmate,0,0,(M1),5,2,0,6.855654600401044,0,2.23606797749979,Lower
African-American,Male,37,25 - 45,Single,Jail Inmate,0,22,(F3),283,9,1,6.082762530298219,4.69041575982343,16.822603841260722,Higher
Caucasian,Male,22,Less than 25,Single,Jail Inmate,1,2,(F3),1,4,0,4.69041575982343,1.4142135623730951,1,Lower
African-American,Male,38,25 - 45,Single,Jail Inmate,0,8,(M1),442,6,1,6.164414002968976,2.8284271247461903,21.02379604162864,Higher
Caucasian,Male,34,25 - 45,Single,Jail Inmate,0,2,(F3),3,4,0,5.830951894845301,1.4142135623730951,1.7320508075688772,Lower
African-American,Male,30,25 - 45,Single,Jail Inmate,1,7,(F3),2,3,0,5.477225575051661,2.6457513110645907,1.4142135623730951,Lower
Caucasian,Female,38,25 - 45,Married,Jail Inmate,0,0,(F3),1,4,1,6.164414002968976,0,1,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,10,(F1),1000,10,1,6,3.1622776601683795,31.622776601683793,Higher
African-American,Male,34,25 - 45,Divorced,Jail Inmate,0,0,(F3),893,9,0,5.830951894845301,0,29.88310559496787,Higher
African-American,Female,30,25 - 45,Single,Jail Inmate,0,2,(F2),2,10,0,5.477225575051661,1.4142135623730951,1.4142135623730951,Higher
Hispanic,Male,20,Less than 25,Single,Pretrial Defendant,1,2,(F3),1,7,0,4.47213595499958,1.4142135623730951,1,Higher
Other,Male,46,Greater than 45,Single,Jail Inmate,0,0,(F3),0,1,0,6.782329983125268,0,0,Lower
Hispanic,Male,25,25 - 45,Significant Other,Jail Inmate,0,0,(F3),0,1,0,5,0,0,Lower
Caucasian,Male,43,25 - 45,Single,Jail Inmate,0,0,(F3),1,1,0,6.557438524302,0,1,Lower
African-American,Female,20,Less than 25,Single,Jail Inmate,0,0,(F3),4,6,0,4.47213595499958,0,2,Higher
African-American,Male,27,25 - 45,Significant Other,Jail Inmate,0,5,(M1),39,3,0,5.196152422706632,2.23606797749979,6.244997998398398,Lower
Caucasian,Male,35,25 - 45,Married,Jail Inmate,0,2,(F3),0,5,1,5.916079783099616,1.4142135623730951,0,Lower
Caucasian,Male,46,Greater than 45,Divorced,Jail Inmate,0,0,(F3),0,1,0,6.782329983125268,0,0,Lower
African-American,Male,35,25 - 45,Married,Jail Inmate,0,0,(F3),1,1,0,5.916079783099616,0,1,Lower
Other,Male,20,Less than 25,Single,Jail Inmate,0,1,(F3),1,6,1,4.47213595499958,1,1,Higher
African-American,Male,22,Less than 25,Single,Jail Inmate,0,0,(F3),1,5,0,4.69041575982343,0,1,Lower
African-American,Female,30,25 - 45,Single,Jail Inmate,0,9,(F3),265,9,1,5.477225575051661,3,16.278820596099706,Higher
African-American,Male,49,Greater than 45,Married,Jail Inmate,0,0,(F3),1,1,0,7,0,1,Lower
African-American,Male,34,25 - 45,Single,Jail Inmate,0,16,(F3),265,9,1,5.830951894845301,4,16.278820596099706,Higher
Caucasian,Male,31,25 - 45,Single,Pretrial Defendant,0,3,(F3),1,4,1,5.5677643628300215,1.7320508075688772,1,Lower
Hispanic,Male,32,25 - 45,Single,Jail Inmate,0,0,(M1),20,1,1,5.656854249492381,0,4.47213595499958,Lower
Caucasian,Male,31,25 - 45,Significant Other,Jail Inmate,1,4,(F3),0,8,1,5.5677643628300215,2,0,Higher
Caucasian,Male,22,Less than 25,Single,Jail Inmate,1,2,(F3),329,8,1,4.69041575982343,1.4142135623730951,18.138357147217054,Higher
Hispanic,Male,31,25 - 45,Single,Jail Inmate,0,0,(F3),81,10,0,5.5677643628300215,0,9,Higher
Hispanic,Male,29,25 - 45,Married,Jail Inmate,0,0,(F3),0,4,0,5.385164807134504,0,0,Lower
African-American,Male,36,25 - 45,Single,Jail Inmate,0,5,(M1),32,5,1,6,2.23606797749979,5.656854249492381,Lower
African-American,Male,39,25 - 45,Single,Jail Inmate,0,2,(M2),47,1,0,6.244997998398398,1.4142135623730951,6.855654600401044,Lower
African-American,Male,51,Greater than 45,Single,Jail Inmate,0,9,(F3),2041,9,1,7.14142842854285,3,45.17742799230607,Higher
African-American,Male,35,25 - 45,Married,Jail Inmate,0,7,(F3),3,2,1,5.916079783099616,2.6457513110645907,1.7320508075688772,Lower
Hispanic,Male,35,25 - 45,Significant Other,Jail Inmate,1,0,(F3),2,3,0,5.916079783099616,0,1.4142135623730951,Lower
Hispanic,Male,23,Less than 25,Single,Jail Inmate,0,0,(F3),1,2,1,4.795831523312719,0,1,Lower
Hispanic,Female,24,Less than 25,Single,Jail Inmate,0,1,(M2),1,2,0,4.898979485566356,1,1,Lower
Caucasian,Male,53,Greater than 45,Divorced,Jail Inmate,0,0,(M1),96,1,0,7.280109889280518,0,9.797958971132712,Lower
African-American,Male,27,25 - 45,Single,Jail Inmate,0,5,(F3),1,8,0,5.196152422706632,2.23606797749979,1,Higher
African-American,Male,37,25 - 45,Single,Jail Inmate,0,0,(M1),3,3,0,6.082762530298219,0,1.7320508075688772,Lower
African-American,Male,25,25 - 45,Single,Jail Inmate,1,3,(M2),0,6,0,5,1.7320508075688772,0,Higher
African-American,Male,49,Greater than 45,Separated,Jail Inmate,1,17,(F3),4174,7,0,7,4.123105625617661,64.60650122085238,Higher
African-American,Female,27,25 - 45,Single,Jail Inmate,0,0,(F3),1,3,0,5.196152422706632,0,1,Lower
African-American,Male,28,25 - 45,Single,Jail Inmate,0,3,(M1),0,6,0,5.291502622129181,1.7320508075688772,0,Higher
Caucasian,Male,47,Greater than 45,Married,Pretrial Defendant,0,2,(M1),1,1,0,6.855654600401044,1.4142135623730951,1,Lower
African-American,Male,29,25 - 45,Single,Jail Inmate,0,2,(F3),36,10,0,5.385164807134504,1.4142135623730951,6,Higher
African-American,Male,46,Greater than 45,Single,Jail Inmate,0,12,(M1),6733,6,0,6.782329983125268,3.4641016151377544,82.05485969764375,Higher
Caucasian,Male,27,25 - 45,Single,Jail Inmate,0,0,(F3),1,5,0,5.196152422706632,0,1,Lower
African-American,Male,34,25 - 45,Married,Jail Inmate,0,0,(F3),886,9,1,5.830951894845301,0,29.765752132274432,Higher
Caucasian,Male,25,25 - 45,Single,Pretrial Defendant,0,0,(M1),0,2,0,5,0,0,Lower
African-American,Male,21,Less than 25,Single,Jail Inmate,0,0,(F2),104,10,0,4.58257569495584,0,10.198039027185569,Higher
African-American,Male,26,25 - 45,Single,Jail Inmate,1,5,(M2),1,5,0,5.0990195135927845,2.23606797749979,1,Lower
African-American,Male,23,Less than 25,Single,Jail Inmate,0,6,(F3),1,8,0,4.795831523312719,2.449489742783178,1,Higher
African-American,Male,25,25 - 45,Single,Jail Inmate,0,1,(F3),1,4,1,5,1,1,Lower
Caucasian,Male,47,Greater than 45,Married,Jail Inmate,0,1,(F3),2,1,0,6.855654600401044,1,1.4142135623730951,Lower
African-American,Male,60,Greater than 45,Single,Jail Inmate,0,9,(F3),2140,8,0,7.745966692414834,3,46.26013402488151,Higher
Hispanic,Male,48,Greater than 45,Single,Jail Inmate,0,0,(F3),2,2,0,6.928203230275509,0,1.4142135623730951,Lower
Other,Male,49,Greater than 45,Single,Jail Inmate,0,0,(M1),1,1,1,7,0,1,Lower
